,word,score,word_count
7085,beach,-8.111420532562382e-06,1
7086,precautionary,-0.00038466394415346866,2
7087,puppet.,-0.0011478240466635725,1
7088,criticism,-0.0011478240466635725,1
7089,says.,-0.0011478240466635725,1
7090,unborn,-0.00010243897363579891,1
7091,participate,-0.00010243897363579891,1
7092,halloweed?,0.0008773561849905794,1
7093,trick,0.0008773561849905794,1
7094,daughters,0.0009547128020146071,2
7095,dead?,0.0008773561849905794,1
7096,wow!,0.001151023165624944,2
7097,didn;t,0.001185565496525669,1
7098,trouble!,0.001185565496525669,1
7099,authority.,0.001185565496525669,1
7100,animals!,0.001185565496525669,1
7101,problematic,0.0007277613202033232,2
7102,tigers.,0.001185565496525669,2
7103,"soon,",0.001185565496525669,1
7104,afganistan,-0.0008044073928029623,1
7105,deporting,-0.0008044073928029623,1
7106,heck,-0.0008044073928029623,1
7107,hole,-0.0007948130455705874,2
7108,infested,-0.00024736447948688084,2
7109,rapists?,-0.0008044073928029623,1
7110,"choice,",-0.00047648211230201314,2
7111,"u.k,",-0.0008044073928029623,1
7112,study.warns:,0.0007231976980498681,1
7113,desert,9.694255108873523e-05,2
7114,spain,-4.7832638518027845e-05,3
7115,awaiting,0.0007231976980498681,1
7116,"spain,",0.0007231976980498681,2
7117,whole.,0.00010648554145215408,2
7118,warned,0.0007231976980498681,1
7119,"continues,",0.0007231976980498681,1
7120,deserts,0.0007231976980498681,1
7121,transforming,0.0007231976980498681,1
7122,today’s,0.0007231976980498681,1
7123,deciduous,0.0007231976980498681,1
7124,barren,0.0007231976980498681,1
7125,lands,0.0009991409895110336,4
7126,hostile,0.0007231976980498681,1
7127,humans.,-9.095775919316415e-05,5
7128,"year,",0.0006509691581100204,2
7129,non-binding,0.0007231976980498681,1
7130,agreement.,0.00013837339623478325,2
7131,"agreement,",0.0007231976980498681,1
7132,implementing,0.0007231976980498681,1
7133,long-term,0.0007897981516619742,2
7134,degrees,0.00011124091321827713,4
7135,celsius,0.0005219960682325108,2
7136,3.6,0.0007231976980498681,1
7137,fahrenheit,0.0007231976980498681,1
7138,"sentiment,",-0.00032181058480394616,1
7139,hardly,-0.0008851029641873065,5
7140,productive.,-0.00032181058480394616,1
7141,merge,-0.00032181058480394616,1
7142,autism,-0.00032181058480394616,1
7143,"example,",-2.4184048566932395e-05,4
7144,normalize,-0.00032181058480394616,1
7145,brilliant,-0.00032181058480394616,1
7146,understand.,-0.0009257434960043692,3
7147,alien,-0.00032181058480394616,1
7148,manor,-0.00032181058480394616,1
7149,instinct.,-0.00032181058480394616,1
7150,flourishing,-0.00032181058480394616,1
7151,bowing,-0.00032181058480394616,1
7152,elected,-0.0009989009944762466,10
7153,painted,-0.000123721723676411,3
7154,swastikas,-0.00037873052070098133,2
7155,abandoned,-0.00037873052070098133,2
7156,perspective.,-2.9563553098341786e-05,2
7157,permanently.,-0.0003799215446118372,1
7158,fist,-0.0003799215446118372,1
7159,crazed,0.00020653971778099528,3
7160,dictator.,-0.0003799215446118372,1
7161,kenya,0.001415990966750087,3
7162,sudan.,0.0013411865636893101,1
7163,nerve,-7.716369117683071e-05,4
7164,argument.,0.0013411865636893101,1
7165,nations.,0.0009599635909297414,2
7166,amazement,-0.0006168607316264267,1
7167,ceases.,-0.0006168607316264267,1
7168,"i,",-0.0006168607316264267,1
7169,mixed,-0.0002914138718711001,5
7170,shit-hole,-0.0006168607316264267,1
7171,"""planet",-0.0006168607316264267,1
7172,"earth"",",-0.0006168607316264267,1
7173,unlimited,-0.0006168607316264267,1
7174,(to,-0.0006168607316264267,1
7175,squash,-0.0006168607316264267,1
7176,bug),-0.0006168607316264267,1
7177,individuals.,-0.0007549478481225455,2
7178,single,-0.001248900070214051,8
7179,beating,-0.0009939088397210424,3
7180,bonobos,-0.0005041523527290791,2
7181,farsighted,-0.0006286635682893878,1
7182,observed,-0.0006286635682893878,1
7183,grooming,-0.0008920890109311586,3
7184,practices.,-0.0005026328239546273,2
7185,cool.,-0.0006286635682893878,1
7186,"understand,",-0.0006286635682893878,1
7187,"block,",-0.0006286635682893878,1
7188,alternative,0.00038306536702521044,1
7189,manufacturers,0.00038306536702521044,1
7190,healthier,0.00038306536702521044,1
7191,"medication,",0.00038306536702521044,1
7192,uneducated,8.373910202332506e-05,2
7193,leads,0.0002505741970218575,10
7194,outcomes.,-6.366571188550551e-05,2
7195,neo-liberal,-0.001352803433152682,1
7196,obama.,-0.001352803433152682,1
7197,promises,-0.001352803433152682,1
7198,delivered,-0.00020305622277495177,2
7199,mainstream,-0.0013536886075331087,3
7200,carries,-0.001352803433152682,1
7201,informing,-0.001352803433152682,1
7202,sensationalism,-0.001352803433152682,1
7203,eat?,-0.0001098712376091271,1
7204,wont,-3.087385486063947e-06,2
7205,funding.,-0.0001098712376091271,1
7206,35%,-0.0001098712376091271,1
7207,effect.,-0.00045008888452504914,2
7208,programs,-0.00019894871586349913,2
7209,instilled,-0.0001098712376091271,1
7210,"shoes,",-0.000708195501517442,2
7211,"lost,",-0.00042312025063678344,3
7212,"anxious,",-0.0002495221110772642,1
7213,deserted.,-0.0002495221110772642,1
7214,complete,-6.634124617145672e-06,7
7215,chaces,-0.0002495221110772642,1
7216,neough,-0.00011474814239591069,2
7217,inderstand,-0.0002495221110772642,1
7218,rry,-0.0002495221110772642,1
7219,anyways.,-0.0002495221110772642,1
7220,"punishment,",-0.0005615460662698347,3
7221,injection,-0.00019101209407785462,3
7222,insane,-0.00045170849164808004,6
7223,execute,-0.0016502232008951978,1
7224,"method,",-0.0016502232008951978,1
7225,bullets,-0.0010942735495488402,2
7226,‘silicon,-0.0008842097535117924,2
7227,valley’,-0.0008842097535117924,2
7228,stars,-0.0007162815265246534,3
7229,recount,-0.0007162815265246534,3
7230,harassed,-0.000744257121117395,5
7231,“silicon,-0.00038042507255037585,1
7232,valley”,-0.00038042507255037585,1
7233,kumail,-0.00038042507255037585,1
7234,nanjiani,-0.00038042507255037585,2
7235,middleditch,-0.00038042507255037585,1
7236,twitter,-0.00038042507255037585,1
7237,bar.,-0.00038042507255037585,1
7238,“was,-0.00038042507255037585,1
7239,bar,-0.0010784390491572697,3
7240,night,-0.0002275229997570326,5
7241,@middleditch.,-0.00038042507255037585,1
7242,"dudes,",-0.00038042507255037585,1
7243,"20’s,",-0.00038042507255037585,1
7244,who’d,-0.00038042507255037585,1
7245,"us,”",-0.00038042507255037585,1
7246,"began,",0.000246669126579017,2
7247,“wrong,-0.00038042507255037585,1
7248,trump.”,-0.00038042507255037585,1
7249,‘hey,-0.00038042507255037585,1
7250,wanna,-0.00038042507255037585,1
7251,now.’,-0.00038042507255037585,1
7252,‘oh,-0.00038042507255037585,1
7253,cucks.’,-0.00038042507255037585,1
7254,away?,4.723835736513131e-06,2
7255,jack,-0.0002347600065604638,2
7256,icons,-0.0002347600065604638,1
7257,palmer?,-0.0002347600065604638,1
7258,palmers,-0.0002347600065604638,1
7259,rounds,-0.0002347600065604638,1
7260,well?,-0.0002347600065604638,1
7261,gold,-4.4803338080328094e-05,2
7262,"fan,",-0.001041713580853146,2
7263,better?,-0.0005791312616725008,2
7264,arnold?,-0.0002347600065604638,1
7265,tiger?,-0.0002347600065604638,1
7266,lift,0.0004809155646777678,2
7267,spirits,-0.0002347600065604638,1
7268,connect,-0.0002347600065604638,1
7269,z,-6.080045216094731e-06,1
7270,hear??,-6.080045216094731e-06,1
7271,up!!!!,-6.080045216094731e-06,1
7272,happened?,-0.0008112928610220837,2
7273,distraught.,-6.080045216094731e-06,1
7274,divorce.,0.0005129946869112701,2
7275,barely,4.093986908445561e-05,6
7276,ring???,-6.080045216094731e-06,1
7277,jeeze.,-6.080045216094731e-06,1
7278,across.,0.0001844696330166092,1
7279,"elephant,",0.0001844696330166092,1
7280,named,0.0003440395762127225,8
7281,nosey.,0.0001844696330166092,1
7282,owned,-0.00024829962816587186,2
7283,chains.,0.0001844696330166092,1
7284,nosey,0.0001844696330166092,1
7285,perform,0.0003126419309027521,2
7286,circuses,0.0001844696330166092,1
7287,solitary,0.0001844696330166092,1
7288,captive,0.0013105417118299556,3
7289,being.,0.0006893925266884556,3
7290,owner,-0.00016877944697171184,2
7291,license,-0.00033250489707231483,3
7292,approved,0.0001844696330166092,1
7293,renewal,0.0001844696330166092,1
7294,abuse,0.0003072577454002436,12
7295,bsi,-0.00046229699284746554,1
7296,"disturbing,",-0.0003375270919489519,4
7297,kitten.,-0.0004294829697353938,2
7298,peopel,-0.00046229699284746554,1
7299,severely.,-0.00046229699284746554,1
7300,si,-0.00046229699284746554,1
7301,malice.,-0.00046229699284746554,1
7302,futurw,-0.00046229699284746554,1
7303,guardianship.can,0.0007917402469229273,2
7304,permission,0.0007917402469229273,2
7305,fro,0.0007917402469229273,2
7306,relative,-8.101785381061053e-06,3
7307,acquire,0.0007917402469229273,2
7308,passport?that,0.0007917402469229273,2
7309,bad.i,0.0007917402469229273,2
7310,activists,0.000843390493816211,3
7311,outrageous.,0.0007917402469229273,2
7312,vital,0.0008935400695903202,1
7313,someday,-0.00012439932063917545,4
7314,atorney,-0.0002772729076004528,1
7315,recenty,-0.0002772729076004528,1
7316,78.,0.00035303243026694043,2
7317,career.,-0.0002772729076004528,1
7318,harvard,-0.0002772729076004528,1
7319,sent,0.0001754719414786358,9
7320,cuba,-0.0002772729076004528,1
7321,abuses,-0.0006250611436010445,2
7322,iceland,-0.0008237759981026708,2
7323,protested,-0.0008237759981026708,1
7324,arguing,-0.0011005436217437312,3
7325,"positions,",-0.0008237759981026708,1
7326,decreased,-0.0008237759981026708,1
7327,square.this,-0.0008237759981026708,1
7328,top!,-0.0016896540569803164,1
7329,10-15,-0.0004516011860183274,1
7330,person?,-0.0004516011860183274,1
7331,steal,-0.0004998808587027951,5
7332,wallet?,-0.0004516011860183274,1
7333,doing?,-0.0006788685056235029,2
7334,standers,-0.0004516011860183274,1
7335,detained.,-0.0004516011860183274,1
7336,applies,-0.0004516011860183274,1
7337,"vegetarian,",-0.0007018674726077733,1
7338,chicken,-0.0006454638744085628,5
7339,slaughter,-0.00018222620438640053,2
7340,stomach.,-3.485867553924511e-05,3
7341,chicken.,-0.0007018674726077733,1
7342,controlled,-0.0004013709988388806,4
7343,monitored,-0.0007018674726077733,1
7344,"ideal,",-0.0007018674726077733,1
7345,efficient.,-0.0007018674726077733,1
7346,"dude,",-0.0003864803827597522,2
7347,six-year-old,0.0005394450154320414,1
7348,elevator,0.0003966552062649953,4
7349,shaft,0.0005394450154320414,1
7350,back!,0.0005394450154320414,1
7351,"feel,",0.0005394450154320414,2
7352,preventable,0.0006695471082680153,4
7353,"somehow,",0.0005394450154320414,1
7354,deflect,0.0005394450154320414,1
7355,egregious,0.0005394450154320414,1
7356,repression,-0.00013842037285333693,1
7357,protesters,-0.0004748270150753342,2
7358,rounded,-0.00013842037285333693,1
7359,resume,-0.0003372941547998683,2
7360,"spot,",-0.00013842037285333693,1
7361,escorted,0.00040413530737472075,2
7362,"uganda,",-0.00013842037285333693,1
7363,repressed.,-0.00013842037285333693,1
7364,"face,",-0.00033627670477775,3
7365,rules.,-0.000802901060436246,2
7366,patrolling,0.0003499597474910843,1
7367,waters,0.00018177602753237604,3
7368,turning,0.00043191321092422185,4
7369,traffickers,5.482409969772563e-05,4
7370,often.,0.0003499597474910843,1
7371,"reno,",0.00103665111007975,4
7372,78,0.0009833377681343336,1
7373,anet,0.0009833377681343336,1
7374,bill,-3.141418521181551e-05,2
7375,"clinton,",0.0006733648392249356,3
7376,monday,0.0009589065811132967,3
7377,parkinson's,0.0009833377681343336,1
7378,maggy,0.0009833377681343336,1
7379,hurchalla,0.0009833377681343336,1
7380,nation's,0.0008020101642856995,2
7381,first-ever,0.0009833377681343336,1
7382,"general,",0.0009833377681343336,1
7383,1993,0.0009833377681343336,1
7384,2001,0.0009833377681343336,1
7385,occupation,0.0002885276496269521,1
7386,however-,5.806506815726918e-05,2
7387,unavoidable,0.0002885276496269521,1
7388,safer.,0.0002885276496269521,1
7389,condolences.,0.0002885276496269521,1
7390,headache,-0.0009233072136248665,1
7391,credit,-0.0007268652667654389,4
7392,report.,-0.0009215698921222308,2
7393,customers,-0.0010338940675982636,2
7394,compensated,-0.0002277968944542863,2
7395,dudes,-0.0011772648488749837,1
7396,moon,-0.0011772648488749837,1
7397,videochat,-0.0011772648488749837,1
7398,containers,-0.0011772648488749837,1
7399,everywhere?,-0.0011772648488749837,1
7400,"""cui",-0.0011772648488749837,1
7401,"bono""",-0.0011772648488749837,1
7402,environazis),-0.0011772648488749837,1
7403,oil?,-0.0011772648488749837,1
7404,"right,",-0.0008402541754341858,6
7405,environazis,-0.0011772648488749837,1
7406,trash,-0.0011772648488749837,1
7407,heap,-0.0011772648488749837,1
7408,is!,0.0014202112150064749,1
7409,pets,0.0006305108588485381,5
7410,pet,-4.715880312965564e-05,3
7411,effected,0.001382691706459506,2
7412,ease,0.00021713204644678775,4
7413,insane.,-0.0007234414636635243,3
7414,original,0.0007243027508354771,4
7415,purpose,0.0007091901549991537,4
7416,al-qaeda,0.0005825914749417886,1
7417,bin,-0.0006633102953194085,3
7418,"laden,",0.0005825914749417886,1
7419,punched,-0.0013339390367188267,1
7420,"provocation,",-0.0013339390367188267,1
7421,tape.,-0.0007816142887061991,2
7422,emu.,-0.0012927134463492015,1
7423,escapes,-0.0012927134463492015,1
7424,animal;,-0.0012927134463492015,1
7425,maniac,-0.0012927134463492015,1
7426,exotic,-0.0012927134463492015,1
7427,road,-0.00100958107611733,3
7428,powerbars,-0.0008484718408802413,1
7429,protein,-0.0008484718408802413,1
7430,bars?,-0.0008484718408802413,1
7431,colon,-0.0003010247330598759,2
7432,cleanse,-0.0008484718408802413,1
7433,bars.,-0.0008484718408802413,1
7434,diet,-0.0005354550963581536,4
7435,"""prep""",-0.0008484718408802413,1
7436,colonoscopy.,-0.0008484718408802413,1
7437,"production,",-0.0008484718408802413,1
7438,actress,-0.00035509796663872194,3
7439,sums,-0.0014642425479072093,1
7440,platform.,-0.0014642425479072093,1
7441,highlights,-0.0005301852034366069,3
7442,"points,",-0.0014642425479072093,1
7443,stances,-0.0014642425479072093,1
7444,abortion,-0.0009416056030549196,2
7445,"rights,",-0.0014642425479072093,2
7446,"comey,",-0.0014642425479072093,1
7447,topics.,-0.0014642425479072093,1
7448,refresher.,-0.0014642425479072093,1
7449,"racist,",-0.0008875189030794436,3
7450,"misogynist,",-0.0016502503057874188,1
7451,sexist,-0.0016502503057874188,1
7452,"hiding,",-0.0016502503057874188,1
7453,expresses,-0.0016502503057874188,1
7454,supporters.,-0.001519122370130314,2
7455,dakota,-0.000567619572861986,2
7456,protests!,-0.0005383238982024826,1
7457,riot,-7.321771844724862e-05,2
7458,protestors.,-0.0005383238982024826,1
7459,rubber,-0.0005383238982024826,1
7460,injury,0.00029995398091260645,3
7461,okay.,-0.00023746251287822892,8
7462,hacks,-0.0007612164677743749,1
7463,"happen,",-0.0009050197123013959,4
7464,breaches,-0.0007612164677743749,1
7465,article's,-0.0007059595031163705,2
7466,nervous.,-0.0007612164677743749,1
7467,behaving?,0.0001304178071033372,1
7468,ruisa,0.0001304178071033372,1
7469,joined,9.422536288298034e-05,2
7470,syria.,0.00010689435908003967,5
7471,classified,0.0005029925229636155,3
7472,"syria,",0.0001304178071033372,1
7473,bombed,0.0005188737037228749,5
7474,preven,0.0010848160320832297,1
7475,courts,-0.0004496711842116004,2
7476,habit.,-0.0007336143422840754,1
7477,exemplarily,-0.0007336143422840754,1
7478,notice.,-0.0007336143422840754,1
7479,unacceptable,-2.399626615581635e-05,3
7480,canada,-5.415731534644883e-05,4
7481,language.,-0.0004142129375698763,1
7482,experimented,-0.0004142129375698763,1
7483,"1996!,",-0.0004142129375698763,1
7484,astonishing.,-0.0004142129375698763,1
7485,"thought,",-0.0004142129375698763,1
7486,"away,",-0.0003363018915486767,3
7487,culture.,-0.0006882529112194647,6
7488,"savages,",-0.0004142129375698763,1
7489,differences,-0.0007995689994284779,2
7490,"celebrated,",-0.0004142129375698763,1
7491,"shamed,",-0.0004142129375698763,1
7492,lately?,-0.00035363679597139703,2
7493,curious,4.69580628283952e-06,4
7494,publication,-0.00035654552813866756,1
7495,reached,5.483614366059758e-05,3
7496,400,-0.00035654552813866756,1
7497,"""likes""",-0.0006490026333376085,3
7498,4th,-0.0007617072100481436,2
7499,quarter,-0.00035654552813866756,1
7500,project.,-0.00035654552813866756,1
7501,"facebook,",-0.00035654552813866756,1
7502,"6,000",-0.00035654552813866756,1
7503,"likes.,",-0.00035654552813866756,1
7504,molester,-0.0004913493953980227,1
7505,"child,",-0.0007911645744381227,2
7506,abuse.,-0.00011671764751516398,2
7507,divorced,-0.0004913493953980227,1
7508,excuse.,-0.0004913493953980227,1
7509,molest,-0.0004913493953980227,1
7510,sicking,-0.0004913493953980227,1
7511,perverse,-0.0004913493953980227,1
7512,excuses,-0.001110351513804883,6
7513,beings.,0.0001754316596495897,2
7514,villagers,-0.0006146078927139342,1
7515,behavior.,-0.0003441783509001084,2
7516,list?,-0.0006146078927139342,1
7517,"rate,",-0.0006146078927139342,1
7518,reality,-0.000272822971691312,5
7519,"tv,",-0.0012339168437354904,1
7520,"snake,",-0.000923247135131583,3
7521,selfie.,-0.0012339168437354904,1
7522,"themselves,",-0.0003779380634860748,3
7523,"selfies,",-0.0012339168437354904,1
7524,"selfie,",-0.0012339168437354904,1
7525,bite.,-0.0004880013716838978,2
7526,sets,-0.0012339168437354904,1
7527,"""challenges""",-0.0012339168437354904,1
7528,walking,-0.0002744118198270624,6
7529,"phones,",-0.0012339168437354904,1
7530,"accident,i",0.0008421768433853079,1
7531,"error,",0.0008421768433853079,1
7532,intensity,0.0008842161861478341,2
7533,feelvery,0.0008421768433853079,1
7534,board.,0.0008421768433853079,1
7535,cholera,0.001032308126571214,7
7536,terrible?,0.0007689571562491437,1
7537,daunting,0.0007689571562491437,1
7538,"""the",-0.0005593289259579453,3
7539,2015,0.0006083769972243166,2
7540,outrageous.”,0.0007689571562491437,1
7541,heartbroken,0.00104008104692961,4
7542,firmly,-0.0004711313132156647,3
7543,protections,-0.001240631769975001,2
7544,explained,-0.0011974460024399983,2
7545,balanced,-0.0009423294003378639,1
7546,"orphanage,",0.0014593378134153076,1
7547,beloved,0.0002432442169068357,2
7548,thula,0.0014593378134153076,1
7549,"of,",-2.351883023847122e-05,3
7550,"loss,",0.0014593378134153076,1
